product_url,product_name,product_price,ratings,number_of_reviews,description,product_description,asin,manufacturer
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-100,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹501,4.1 out of 5 stars,70,"[['Material: Water Resistant Light-Weight Polyester'], ['Compartments: 2 with padding'], ['Laptop Size: 15.6 inch and below'], ['Dimensions: LxWxH - 12.5 x 8 x 18.5 inches'], ['Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders']]",,B09TPX22NF,ADISA
https://www.amazon.in/DEfANZO-Polyester-Adjustable-Expendable-Compartments/dp/B09NGY36DC/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-101,"DEfANZO 30L 15.6"" Polyester College Teen Casual Laptop Bags/Backpack for Men with Adjustable Strap Expendable with 3 Compartments",₹399,4.2 out of 5 stars,10,"[['“COMPATIBLE WITH 15.6 INCH LAPTOP”: The DEfANZO Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 440g'], ['The DEfANZO: HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items.'], ['The DEfANZO :CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use.'], ['The DEfANZO :CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.'], ['The DEfANZO :HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.']]",,B09NGY36DC,Luggage Tourister
https://www.amazon.in/Wildcraft-Laptop-Trident-XL-2_Black/dp/B019DWD8SQ/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-102,wildcraft Nylon 40 ltrs Black Laptop Bag (Trident XL 2_Black),"₹2,595",4.4 out of 5 stars,485,"[['Outer Material: Nylon, Color: Black'], ['Water Resistantce: Water resistant; Dimensions: 40 cms x 23 cms x 52 cms (LxWxH)'], ['Laptop Compatibility: Yes, Size: 14 inches'], ['Warranty type: Manufacturer; 5 years domestic warranty']]",,B019DWD8SQ,No
https://www.amazon.in/College-Laptop-Casual-Backpack-School/dp/B08NCZX9V7/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-103,"Anice College and Laptop Bag Casual Backpack School Bag Laptop Bag Laptop Backpack (Black, Grey & White) (Black)",₹365,3.6 out of 5 stars,"1,059","[['> ANICE backpack comes with an Intelligently designed three compartment set up to keep laptops and tablets.'], ['> Made from high-quality nylon microfiber to make it stronger. The outer layer is made using thick padding, which protects Laptop from damage.']]",,B08NCZX9V7,
https://www.amazon.in/ADISA-SL5022-black-women-girls/dp/B07NPXWFXX/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-104,ADISA Women's & Girls' Sling Bag,₹495,4.2 out of 5 stars,"2,039","[['Outer Material: PU / Faux Leather'], ['Compartments: 2'], ['Pockets: 1'], ['Dimensions: LxWxH - 8.5 x 3.25 x 6 inches'], ['Closure: Magnet Button']]",,B07NPXWFXX,ADISA
https://www.amazon.in/DAHSHA-Sling-Passport-Holder-Blue/dp/B09K7FHGX5/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-105,DAHSHA Water-Resistant Oxford Fabric Sling Crossbody Messenger One Side Shoulder Bag Waist Fanny Pack Tactical MOLLE EDC Cellphone Passport Holder Pouch for Travel (10.5 x 5 x 17 cm),₹739,4.3 out of 5 stars,108,"[['Water-Resistant & DURABLE: High Quality & waterproof oxford fabric keeps your stuffs protected,Cellphone Passport Holder Pouch.'], ['PORTABLE & LIGHTWEIGHT: 17 x 5 x 10.5 cm (LengthxWidthxThickness). Adjustable Strap Length: 160cm. Suitable for cell phone less than 7 inches; Suitable for Short trips: Mobile phones, headphones, power banks, data cables, notepads, pens.'], ['THREE-LAYER & LARGE CAPACITY: 1 Front pocket and 2 zippered compartments. You can organize your stuffs well, such as cell phones, keys, cards, power bank, passport, money, small cosmetics and etc.'], ['MULTI-USE With detachable shoulder strap, hidden metal hook and belt loop, it is convenient for you to hang it on your waist or put it through your belt. It can be used as shoulder bag, crossbody purse, waist bag, bum bag, phone pouch.'], ['Included Components: Sling Bag']]",,B09K7FHGX5,DAHSHA NISUN INC.
https://www.amazon.in/Womens-Polyester-Waterproof-Black-Laptop/dp/B07GDNKG5F/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-106,JAPSBAG Laptop Bags,₹566,3.9 out of 5 stars,"1,383","[['Capacity: 29 liters; Weight: 620 grams: Laptop 14.9 inches : Dimensions:47 cms x 33 cms x 15 cms (LxWxH)'], ['Number of compartments: 2 || Laptop Compatibility: Yes, Laptop Size: 14.9 inch']]",,B07GDNKG5F,Yes
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A071225514COYRTU181BP&url=%2FClownfish-Laptop-Backpack-Charging-Warranty%2Fdp%2FB07PHX7B8T%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583843%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26psc%3D1&qualifier=1653583843&id=5788686094423363&widgetName=sp_mtf,The Clownfish Be Brave Anti Theft Laptop Backpack with USB Charging Port and 365 Days Warranty 15.6 inch Laptop Backpack (Black),₹699,3.1 out of 5 stars,15,"[['?MATERIAL: This backpack is made of high quality polyester material, durable fabric lining, with custom hardware, high-end two way zipper to ensure proper closure with security.'], ['?CONVENIENT STRUCTION: This bag is designed with 2 main storage compartments, separate cushioned sleeve to carry laptop, Additional 2 outer compartment, internal organized pockets and side mesh pocket for water bottle or wet umbrella, padded handles and adjustable shoulder strap. Back Panel with high quality mesh breathable for your back.'], ['?APPLICATION: This backpack is perfect to be a daypack. School, work, weekend get-away, biking, camping, gym, travel, Ideal for best travel or business laptop backpack too.'], ['?SERVICE: ? Reach out to our AMAZING customer service team if you have questions or concerns, Do not hesitate to contact us.'], ['Age Range Description: Adult; Theme: Sports']]",,B07PHX7B8T,The Clownfish
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A02086651CBJICYQAKG45&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LFS4G1%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583843%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26psc%3D1&qualifier=1653583843&id=5788686094423363&widgetName=sp_mtf,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"₹1,399",4.4 out of 5 stars,749,"[['DIMENSIONS:Measures 16.5 x 5.5 x 12.5 inches with dedicated laptop and IPAD pro/netbook compartments; MULTIPLE CARRYING STYLES:Carry it as a backpack, work briefcase without strap or sling messenger bag'], ['EVERYTHING ORGANIZED:6 outer zippered pockets and 2 main zippered compartments with interior pockets; HIDE AWAY SHOULDER STRAPS:Hassle free conversion from briefcase to backpack to shoulder sling bag'], ['PRACTICAL AND ELEGANT:Made with Oxford Fabric, a stylish laptop bag for daily travel and short trips'], ['Age Range Description: Adult; Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Special Features: Laptop Compartment'], ['Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Style Name: Travel Backpacks; Age Range Description: Adult']]",,,
https://www.amazon.in/ADISA-Women-Flower-Crossbody-SL6007-GRN_Green/dp/B09TPM1BTX/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-109,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse,₹595,4.2 out of 5 stars,28,"[['Outer Material: PU / Faux Leather'], ['Closure: Top Zip Closure'], ['Compartments: 2, Pockets: 1'], ['Height Adjustable Shoulder Strap'], ['Dimensions: LxWxH - 8 x 3.5 x 8 inches']]",,B09TPM1BTX,ADISA
https://www.amazon.in/Nivia-5177BK-Polyester-String-Black/dp/B071XM6PSM/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-110,NIVIA String Bag,₹162,4.1 out of 5 stars,715,"[['Made in India - with pride'], ['This Nivia backpacks have one main compartment is secured with drawstring rope closure'], ['This backpack is perfect for athletes and students on the go'], ['Size: L 48cm x W 36cm ; Material: Polyester'], ['In-Box Contents: 1 String Bag']]",,,
https://www.amazon.in/ADISA-Womens-Sling-SL5059-CRE_Off-White/dp/B09154JPWQ/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-111,ADISA Women's Sling Bag,₹479,4.3 out of 5 stars,"1,288","[['Outer Material: PU / Synthetic Leather'], [""Closure: Twist Lock ( Pull 'n' Turn )""], ['No. of Pockets: 1; No. of Compartments: 1'], ['Dimensions: LxWxH - 8.5 x 2.5 x 6 inches; Inner Material Type: Polyester'], ['Outer Material Type: Polyurethane']]",,B09154JPWQ,
https://www.amazon.in/Mammon-Womens-Leather-Handbag-4-teddy-pink/dp/B08N5F7P68/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-112,Mammon Women's PU Leather Handbag Combo,₹580,3.3 out of 5 stars,"4,624","[['New Design By ""Mammon'], ['Made of PU, Dimension- 28x12x28 CM (LxBxH)'], ['Handbags: One Main compartment with top Zip closure'], ['Sling bag : 1 Main compartment with top Zip-closure ,Cute Small size sling for carrying phone cosmetics key money and other light and small essentials'], ['Accessories Pouch: 1 Main compartment with Magnetic Button Closure,Ideal to keep cell phones,money wallets cosmetics etc.'], ['Coin Purse : Small coin purse with zip closure ideal to keep coins']]",,B08N5F7P68,Retail Studio
https://www.amazon.in/Fargo-Handbag-Women-Girls-Light5pc/dp/B09N3K2ZCP/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-113,Fargo Handbag For Women And Girls COMBO SET OF 5 (Light5pc),₹499,3.2 out of 5 stars,"1,020","[['Handbag Dimensions In INCH : Length 12, Height 10.5; Only One Compartment Handbag with Detachable Shoulder Strap.'], ['Package Content: One Handbag, One Sling Bag, Two Makeup Pouch, One Cardholder.'], ['About Fargo Bags: We are SEDEX Certified manufacturer of handbags. offering best and latest designs of Handbags.'], ['Product Color slightly may vary due to display color setting.; Outer Material Type: Polyurethane; Inner Material Type: Cotton; Occasion Type: Casual'], ['Age Range Description: Adult']]",,B09N3K2ZCP,Retail Grapple
https://www.amazon.in/Storite-PU-Leather-Sling-Bag/dp/B0917LGS1X/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-114,Storite Stylish PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (30cmx5.5cmx24cm) (Black/Brown),₹799,4.1 out of 5 stars,301,"[['Messenger Bag Dimensions Length (Horizontal distance) –30 cm, Height - 24cm, Width - 5.5 cm. small capacity but perfectly fits up to 10"" Tablet and you can use it as a business bag to put all your small and required accessories.'], ['Material: Side Bag is Made of PU Leather Material with zipper. Its padded storage is resistant to dirt and even a slash by sharp objects, so you don’t have to worry about anything.'], ['Crossbody bag Structure: A total of 4 pockets (3 zipped pockets, adjustable shoulder strap.; IDEAL APPLICATION: Use this bag as a messenger bag, shoulder bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use.'], ['This Sling Bag For Men Is Useful To Keep Mobile Phone, Tablet, Keys, Wallet, Sun-Glasses, Executive Diary And Pen Etc. Ideal For Gifting, Bike Riding Or Local Day-To-Day Travelling. It Helps You To Stay Hands-Free.; Inner Material Type: Polyester Fabric; Occasion Type: Casual'], ['Department Name: Unisex-Adult']]",,B0917LGS1X,SaiTech IT Private Limited
https://www.amazon.in/Caprese-Bailey-Womens-Tote-Saddle/dp/B081WZW5J8/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-115,Caprese Bailey Women's Tote Bag (Saddle),"₹1,481",4.1 out of 5 stars,151,"[['Faux leather material saddle colored tote bag'], ['34.5 centimeters height x 28 centimeters length x 11 centimeters width'], ['Do not expose to extreme heat'], ['Adjustable & Detachable sling handle, top zip closure, Caprese branded lining'], ['Internal compartment'], ['Internal organizer'], ['Back Zipper']]",,B081WZW5J8,VIP Industries Ltd
https://www.amazon.in/College-pocket-college-stylish-Color/dp/B09MKRQ9HN/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1653583843&sprefix=ba%2Caps%2C283&sr=8-116,KSC College mini pocket bag for girls|college bag |girls bag|college bag for girls | girls college bag more zips|bags for women stylish,₹348,3.5 out of 5 stars,51,"[['bags sweet looking makes you more attractive among the crowd (Made in India); *?* Diwali Gifts for Sister: This simple, cute and feminine backpack is designed with embroidery check on the leather backpack comes with a cute pompom Keychain, which makes it more fashionable and pretty, looks fresh and young. It will bring you many compliments from your friends and family.'], ['Material: - We use only High-Quality water resistance (Polyurethane Leather) for comfort and strong durability.'], ['Diwali Gifts for Sister Kid: The Adorable Bag Can Keep It Shapes Even It Empty, Excellent gifts for girls'], ['Special Features: Light-Weight; Closure Type: Zipper Snap; Pocket Description: Utility Pocket;'], ['Care Instructions: Avoid Contact With Water Or Extreme Heat.']]",,B09MKRQ9HN,"KSC""KHATUSHAM COLLECTION"""
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A001169820IZT9ZVAGGH3&url=%2FCOSMUS-Polyester-Osaka-Laptop-Backpack%2Fdp%2FB07KP64RCC%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583843%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26psc%3D1&qualifier=1653583843&id=5788686094423363&widgetName=sp_btf,Cosmus Osaka 15.6 Inch Laptop Backpack,"₹1,397",4.2 out of 5 stars,654,"[['Dimensions: 13 inch x 8 inch x 18.5 inch; Capacity: 32 Liters'], ['Number of Compartments: 2 Compartments; Laptop Compatibility: Up to 15.6 inches; Material: Polyester; Water Resistance Level: Waterproof'], ['Warranty Description: 1 year Warranty against manufacturing defects.; Special Features: Light weight'], ['Style Name: Traditional Backpacks; Special Features: Laptop Compartment; Closure Type: Zipper; Pattern Name: Solid; Pocket Description: Utility Pocket'], ['Pattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: Zipper; Style Name: Traditional Backpacks; Special Features: Laptop Compartment']]",,B07KP64RCC,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A048105514EF1ZSI64T8Y&url=%2FKiller-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB07CDCYZ9L%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583843%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26psc%3D1&qualifier=1653583843&id=5788686094423363&widgetName=sp_btf,Killer Derby 38L Large Laptop Backpack With 2 Compartments Polyester Travel Backpack,"₹1,729",4.4 out of 5 stars,"4,239","[['2 Large Compartments + 2 Easy access vertical front Pocket with organizer section & 2 mesh side pocket; Outer Fabric: Durable PU coated Polyester Fabric. Inner Fabric: Strong PU coated polyester fabric'], ['Well cushioned Laptop compartment for upto 15.6 inch Laptop and spacious enough to carry for two days cloths'], ['Weight: 800gm; Dimensions: 13.00x18.75x9.50 inches (WxHxD); Warranty: 1 year Warranty against manufacturing defects.'], ['Style Name: Travel Backpacks; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult'], ['Pattern Name: Solid; Pocket Description: Utility Pocket; Style Name: Travel Backpacks; Age Range Description: Adult']]",,B07CDCYZ9L,No
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A0248346ABG4W93SXTWK&url=%2FKiller-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB07CDD6YS2%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1653583845%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26psc%3D1%26smid%3DA20PVHIS8DLHRJ&qualifier=1653583845&id=7781397051745647&widgetName=sp_atf_next,Killer Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"₹1,958",4.4 out of 5 stars,"9,894","[['3 Large Compartments, 1 Easy access front Pocket with organizer section & 2 mesh side pocket'], ['Outer Fabric: Durable PU coated Polyester Fabric, inner abric: Strong PU coated polyester fabtic, Hip Strap : No'], ['Well cushioned Laptop compartment for upto 15.6 inch Laptop and spacious enough to carry for two days cloths'], ['Weight: 800gm'], ['Dimensions: 13.00x18.75x9.50 inches (WxHxD)']]",,B07CDD6YS2,No
